,module_color,kME_in_own_module,kWithin
Gene.467,black,0.7851062871811133,24.93399505290794
Gene.468,black,0.9399330855462932,1.1184420123497654
Gene.469,black,0.8583647807236755,23.47224024936327
Gene.470,brown,0.6265668553187437,11.231146442107667
Gene.471,grey,0.9577804192225682,0.03468008063110999
Gene.472,black,0.7604080851156295,17.020426410099464
Gene.473,brown,0.8109074233202765,22.134618208714116
Gene.474,black,0.7427788653623848,9.386030541199855
Gene.475,black,0.8029123954379863,3.5517344479844204
Gene.476,black,0.9330788321982766,12.383085788102894
Gene.477,brown,0.9580802368912217,1.582503401761108
Gene.478,grey,-0.007487618716596603,0.016568276156301475
Gene.479,ivory,0.9161752492193272,0.43066938527781
Gene.480,antiquewhite4,0.7981463354654335,8.09027905714795
Gene.481,black,0.9104125739624805,7.379889086394522
Gene.482,brown,0.8571001261322896,36.227712105871014
Gene.483,brown,0.06954649149362757,2.25004243530251
Gene.484,black,0.8754141180677107,20.155607401310466
Gene.485,brown,0.8725023971916547,20.374670661716735
Gene.486,brown,0.7856323233212759,14.532964464567359
Gene.487,black,0.8193498673733847,15.481129808531621
Gene.488,black,0.7690363748684728,6.174649620066039
Gene.489,black,0.7272947923433192,10.7968102414034
Gene.490,black,0.519004563244895,2.5976478845806072
Gene.491,black,0.9538491905096717,30.297070941660937
Gene.492,black,0.16470843709945773,0.23687178564763742
Gene.493,antiquewhite4,0.5848875615728428,2.399854974909957
Gene.494,black,0.6930950019239194,4.715324590649408
Gene.495,black,0.8762381551476327,7.394082322418598
Gene.496,black,0.6000656307934388,10.205234085624891
Gene.497,black,0.30497976070622806,2.5804556565404577
Gene.498,black,0.9106430371753199,17.465706129401948
Gene.499,black,0.959225475662787,11.17410362209979
Gene.500,antiquewhite4,0.6454597544269214,4.174968340606913
Gene.501,black,0.8380612844403128,4.986580537020516
Gene.502,black,0.8428330155352638,0.4587947076316873
Gene.503,antiquewhite4,0.8604000989332338,10.579502451249576
Gene.504,brown,0.930300549355101,8.574734543857184
Gene.505,antiquewhite4,0.8742199754638504,1.5775019150578686
Gene.506,brown,0.8226390280408785,13.942398295363445
Gene.507,brown,0.8946781236795911,26.501993633467187
Gene.508,black,0.9503616409235964,0.47898644162838283
Gene.509,antiquewhite4,0.8475324846075923,10.648844926161255
Gene.510,antiquewhite4,0.9351815750021002,4.3335676446755285
Gene.511,antiquewhite4,0.7401214722272955,7.191729946058873
Gene.512,antiquewhite4,0.9568086454385559,15.287259691510611
Gene.513,brown,0.7914575597608096,11.288222005800188
Gene.514,brown,0.8209052761151724,10.352154900254515
Gene.515,black,0.9562088319921213,5.378447118485845
Gene.516,brown,0.8547883247923873,9.960764466659958
Gene.517,brown,0.812848321891785,25.741833136958423
Gene.518,black,0.6975839379674544,8.976282817120984
Gene.519,antiquewhite4,0.868607830425299,2.6231297752579197
